Coverage Amount,Term Length,Age,Gender,Is_Smoker,Premium
100000,10,20,Male,Smoker,£5.00
100000,10,20,Male,Smoker,£5.01
100000,10,20,Male,Smoker,£5.01
100000,10,20,Male,Smoker,£5.18
100000,10,20,Male,Smoker,£5.48
100000,10,20,Male,Smoker,£6.00
100000,10,20,Male,Smoker,£6.00
100000,10,20,Male,Smoker,£7.04
100000,10,20,Male,Smoker,£7.06
100000,10,20,Male,Smoker,£7.68
100000,10,20,Male,Smoker,£11.37
100000,15,20,Male,Smoker,£5.00
100000,15,20,Male,Smoker,£5.01
100000,15,20,Male,Smoker,£5.01
100000,15,20,Male,Smoker,£5.18
100000,15,20,Male,Smoker,£5.46
100000,15,20,Male,Smoker,£6.00
100000,15,20,Male,Smoker,£6.00
100000,15,20,Male,Smoker,£6.52
100000,15,20,Male,Smoker,£6.91
100000,15,20,Male,Smoker,£7.90
100000,15,20,Male,Smoker,£10.83
100000,20,20,Male,Smoker,£5.00
100000,20,20,Male,Smoker,£5.01
100000,20,20,Male,Smoker,£5.01
100000,20,20,Male,Smoker,£5.24
100000,20,20,Male,Smoker,£5.58
100000,20,20,Male,Smoker,£6.00
100000,20,20,Male,Smoker,£6.00
100000,20,20,Male,Smoker,£6.32
100000,20,20,Male,Smoker,£6.80
100000,20,20,Male,Smoker,£7.94
100000,20,20,Male,Smoker,£10.63
100000,25,20,Male,Smoker,£5.00
100000,25,20,Male,Smoker,£5.01
100000,25,20,Male,Smoker,£5.01
100000,25,20,Male,Smoker,£5.26
100000,25,20,Male,Smoker,£5.70
100000,25,20,Male,Smoker,£6.00
100000,25,20,Male,Smoker,£6.00
100000,25,20,Male,Smoker,£6.81
100000,25,20,Male,Smoker,£6.91
100000,25,20,Male,Smoker,£8.09
100000,25,20,Male,Smoker,£11.12
100000,30,20,Male,Smoker,£5.01
100000,30,20,Male,Smoker,£5.01
100000,30,20,Male,Smoker,£5.18
100000,30,20,Male,Smoker,£5.49
100000,30,20,Male,Smoker,£6.00
100000,30,20,Male,Smoker,£6.00
100000,30,20,Male,Smoker,£6.09
100000,30,20,Male,Smoker,£7.16
100000,30,20,Male,Smoker,£7.30
100000,30,20,Male,Smoker,£8.56
100000,30,20,Male,Smoker,£11.61
250000,10,20,Male,Smoker,£6.30
250000,10,20,Male,Smoker,£6.90
250000,10,20,Male,Smoker,£7.02
250000,10,20,Male,Smoker,£7.39
250000,10,20,Male,Smoker,£7.43
250000,10,20,Male,Smoker,£8.22
250000,10,20,Male,Smoker,£8.22
250000,10,20,Male,Smoker,£9.77
250000,10,20,Male,Smoker,£10.73
250000,10,20,Male,Smoker,£11.21
250000,10,20,Male,Smoker,£15.52
250000,15,20,Male,Smoker,£6.21
250000,15,20,Male,Smoker,£6.90
250000,15,20,Male,Smoker,£7.30
250000,15,20,Male,Smoker,£7.36
250000,15,20,Male,Smoker,£7.43
250000,15,20,Male,Smoker,£8.48
250000,15,20,Male,Smoker,£8.48
250000,15,20,Male,Smoker,£9.57
250000,15,20,Male,Smoker,£10.40
250000,15,20,Male,Smoker,£11.07
250000,15,20,Male,Smoker,£14.71
250000,20,20,Male,Smoker,£6.09
250000,20,20,Male,Smoker,£7.31
250000,20,20,Male,Smoker,£7.33
250000,20,20,Male,Smoker,£7.37
250000,20,20,Male,Smoker,£7.59
250000,20,20,Male,Smoker,£8.48
250000,20,20,Male,Smoker,£8.48
250000,20,20,Male,Smoker,£9.36
250000,20,20,Male,Smoker,£10.36
250000,20,20,Male,Smoker,£11.02
250000,20,20,Male,Smoker,£14.67
250000,25,20,Male,Smoker,£6.64
250000,25,20,Male,Smoker,£7.76
250000,25,20,Male,Smoker,£7.98
250000,25,20,Male,Smoker,£7.99
250000,25,20,Male,Smoker,£8.34
250000,25,20,Male,Smoker,£9.04
250000,25,20,Male,Smoker,£9.04
250000,25,20,Male,Smoker,£9.91
250000,25,20,Male,Smoker,£11.63
250000,25,20,Male,Smoker,£11.70
250000,25,20,Male,Smoker,£15.94
250000,30,20,Male,Smoker,£7.15
250000,30,20,Male,Smoker,£8.44
250000,30,20,Male,Smoker,£8.90
250000,30,20,Male,Smoker,£9.14
250000,30,20,Male,Smoker,£9.28
250000,30,20,Male,Smoker,£10.06
250000,30,20,Male,Smoker,£10.06
250000,30,20,Male,Smoker,£10.42
250000,30,20,Male,Smoker,£12.61
250000,30,20,Male,Smoker,£12.79
250000,30,20,Male,Smoker,£17.10
350000,10,20,Male,Smoker,£8.19
350000,10,20,Male,Smoker,£8.43
350000,10,20,Male,Smoker,£9.06
350000,10,20,Male,Smoker,£9.13
350000,10,20,Male,Smoker,£9.14
350000,10,20,Male,Smoker,£9.53
350000,10,20,Male,Smoker,£9.53
350000,10,20,Male,Smoker,£11.66
350000,10,20,Male,Smoker,£12.84
350000,10,20,Male,Smoker,£13.64
350000,10,20,Male,Smoker,£17.95
350000,15,20,Male,Smoker,£8.28
350000,15,20,Male,Smoker,£8.49
350000,15,20,Male,Smoker,£9.00
350000,15,20,Male,Smoker,£9.14
350000,15,20,Male,Smoker,£9.80
350000,15,20,Male,Smoker,£9.80
350000,15,20,Male,Smoker,£9.81
350000,15,20,Male,Smoker,£11.64
350000,15,20,Male,Smoker,£12.69
350000,15,20,Male,Smoker,£13.52
350000,15,20,Male,Smoker,£17.00
350000,20,20,Male,Smoker,£7.92
350000,20,20,Male,Smoker,£8.72
350000,20,20,Male,Smoker,£9.22
350000,20,20,Male,Smoker,£9.48
350000,20,20,Male,Smoker,£9.50
350000,20,20,Male,Smoker,£10.14
350000,20,20,Male,Smoker,£10.14
350000,20,20,Male,Smoker,£11.19
350000,20,20,Male,Smoker,£12.70
350000,20,20,Male,Smoker,£13.21
350000,20,20,Male,Smoker,£17.01
350000,25,20,Male,Smoker,£8.69
350000,25,20,Male,Smoker,£9.70
350000,25,20,Male,Smoker,£9.93
350000,25,20,Male,Smoker,£10.33
350000,25,20,Male,Smoker,£10.46
350000,25,20,Male,Smoker,£11.13
350000,25,20,Male,Smoker,£11.13
350000,25,20,Male,Smoker,£11.96
350000,25,20,Male,Smoker,£14.17
350000,25,20,Male,Smoker,£15.09
350000,25,20,Male,Smoker,£19.40
350000,30,20,Male,Smoker,£9.23
350000,30,20,Male,Smoker,£10.68
350000,30,20,Male,Smoker,£11.49
350000,30,20,Male,Smoker,£11.49
350000,30,20,Male,Smoker,£11.71
350000,30,20,Male,Smoker,£12.27
350000,30,20,Male,Smoker,£12.27
350000,30,20,Male,Smoker,£12.50
350000,30,20,Male,Smoker,£15.20
350000,30,20,Male,Smoker,£16.72
350000,30,20,Male,Smoker,£21.03
500000,10,20,Male,Smoker,£10.06
500000,10,20,Male,Smoker,£10.60
500000,10,20,Male,Smoker,£11.29
500000,10,20,Male,Smoker,£11.75
500000,10,20,Male,Smoker,£11.75
500000,10,20,Male,Smoker,£11.84
500000,10,20,Male,Smoker,£12.46
500000,10,20,Male,Smoker,£14.07
500000,10,20,Male,Smoker,£15.55
500000,10,20,Male,Smoker,£17.52
500000,10,20,Male,Smoker,£21.83
500000,15,20,Male,Smoker,£10.29
500000,15,20,Male,Smoker,£10.76
500000,15,20,Male,Smoker,£11.37
500000,15,20,Male,Smoker,£12.18
500000,15,20,Male,Smoker,£12.18
500000,15,20,Male,Smoker,£12.46
500000,15,20,Male,Smoker,£12.94
500000,15,20,Male,Smoker,£14.12
500000,15,20,Male,Smoker,£16.65
500000,15,20,Male,Smoker,£16.67
500000,15,20,Male,Smoker,£20.98
500000,20,20,Male,Smoker,£10.76
500000,20,20,Male,Smoker,£10.85
500000,20,20,Male,Smoker,£11.93
500000,20,20,Male,Smoker,£12.74
500000,20,20,Male,Smoker,£12.74
500000,20,20,Male,Smoker,£12.83
500000,20,20,Male,Smoker,£13.07
500000,20,20,Male,Smoker,£14.03
500000,20,20,Male,Smoker,£16.78
500000,20,20,Male,Smoker,£16.92
500000,20,20,Male,Smoker,£21.23
500000,25,20,Male,Smoker,£11.25
500000,25,20,Male,Smoker,£11.77
500000,25,20,Male,Smoker,£12.62
500000,25,20,Male,Smoker,£13.53
500000,25,20,Male,Smoker,£13.88
500000,25,20,Male,Smoker,£13.88
500000,25,20,Male,Smoker,£14.52
500000,25,20,Male,Smoker,£15.09
500000,25,20,Male,Smoker,£17.24
500000,25,20,Male,Smoker,£21.13
500000,25,20,Male,Smoker,£25.44
500000,30,20,Male,Smoker,£11.86
500000,30,20,Male,Smoker,£13.22
500000,30,20,Male,Smoker,£14.29
500000,30,20,Male,Smoker,£14.93
500000,30,20,Male,Smoker,£15.13
500000,30,20,Male,Smoker,£15.57
500000,30,20,Male,Smoker,£15.57
500000,30,20,Male,Smoker,£17.23
500000,30,20,Male,Smoker,£18.64
500000,30,20,Male,Smoker,£23.55
500000,30,20,Male,Smoker,£27.86
750000,10,20,Male,Smoker,£14.31
750000,10,20,Male,Smoker,£16.21
750000,10,20,Male,Smoker,£16.75
750000,10,20,Male,Smoker,£16.76
750000,10,20,Male,Smoker,£16.76
750000,10,20,Male,Smoker,£18.11
750000,10,20,Male,Smoker,£18.64
750000,10,20,Male,Smoker,£19.68
750000,10,20,Male,Smoker,£21.82
750000,10,20,Male,Smoker,£25.38
750000,10,20,Male,Smoker,£29.69
750000,15,20,Male,Smoker,£14.69
750000,15,20,Male,Smoker,£16.49
750000,15,20,Male,Smoker,£16.65
750000,15,20,Male,Smoker,£17.34
750000,15,20,Male,Smoker,£17.34
750000,15,20,Male,Smoker,£18.65
750000,15,20,Male,Smoker,£19.58
750000,15,20,Male,Smoker,£19.85
750000,15,20,Male,Smoker,£23.29
750000,15,20,Male,Smoker,£24.17
750000,15,20,Male,Smoker,£28.48
750000,20,20,Male,Smoker,£15.58
750000,20,20,Male,Smoker,£15.63
750000,20,20,Male,Smoker,£17.18
750000,20,20,Male,Smoker,£18.41
750000,20,20,Male,Smoker,£18.41
750000,20,20,Male,Smoker,£18.81
750000,20,20,Male,Smoker,£18.84
750000,20,20,Male,Smoker,£18.85
750000,20,20,Male,Smoker,£22.52
750000,20,20,Male,Smoker,£24.86
750000,20,20,Male,Smoker,£29.17
750000,25,20,Male,Smoker,£16.41
750000,25,20,Male,Smoker,£17.06
750000,25,20,Male,Smoker,£18.35
750000,25,20,Male,Smoker,£19.34
750000,25,20,Male,Smoker,£19.34
750000,25,20,Male,Smoker,£20.33
750000,25,20,Male,Smoker,£20.60
750000,25,20,Male,Smoker,£24.31
750000,25,20,Male,Smoker,£24.52
750000,25,20,Male,Smoker,£31.18
750000,25,20,Male,Smoker,£35.49
750000,30,20,Male,Smoker,£17.85
750000,30,20,Male,Smoker,£18.75
750000,30,20,Male,Smoker,£20.63
750000,30,20,Male,Smoker,£21.12
750000,30,20,Male,Smoker,£22.11
750000,30,20,Male,Smoker,£22.11
750000,30,20,Male,Smoker,£22.29
750000,30,20,Male,Smoker,£26.00
750000,30,20,Male,Smoker,£27.82
750000,30,20,Male,Smoker,£34.88
750000,30,20,Male,Smoker,£39.19
1000000,10,20,Male,Smoker,£18.64
1000000,10,20,Male,Smoker,£21.41
1000000,10,20,Male,Smoker,£21.89
1000000,10,20,Male,Smoker,£21.89
1000000,10,20,Male,Smoker,£22.96
1000000,10,20,Male,Smoker,£24.05
1000000,10,20,Male,Smoker,£24.82
1000000,10,20,Male,Smoker,£24.88
1000000,10,20,Male,Smoker,£27.76
1000000,10,20,Male,Smoker,£32.93
1000000,10,20,Male,Smoker,£37.24
1000000,15,20,Male,Smoker,£19.23
1000000,15,20,Male,Smoker,£22.52
1000000,15,20,Male,Smoker,£22.63
1000000,15,20,Male,Smoker,£22.63
1000000,15,20,Male,Smoker,£23.33
1000000,15,20,Male,Smoker,£24.84
1000000,15,20,Male,Smoker,£26.69
1000000,15,20,Male,Smoker,£27.86
1000000,15,20,Male,Smoker,£31.42
1000000,15,20,Male,Smoker,£31.57
1000000,15,20,Male,Smoker,£35.73
1000000,20,20,Male,Smoker,£20.53
1000000,20,20,Male,Smoker,£20.59
1000000,20,20,Male,Smoker,£22.82
1000000,20,20,Male,Smoker,£23.80
1000000,20,20,Male,Smoker,£24.31
1000000,20,20,Male,Smoker,£24.31
1000000,20,20,Male,Smoker,£24.86
1000000,20,20,Male,Smoker,£25.49
1000000,20,20,Male,Smoker,£29.20
1000000,20,20,Male,Smoker,£32.77
1000000,20,20,Male,Smoker,£37.08
1000000,25,20,Male,Smoker,£20.83
1000000,25,20,Male,Smoker,£22.21
1000000,25,20,Male,Smoker,£24.56
1000000,25,20,Male,Smoker,£24.56
1000000,25,20,Male,Smoker,£24.57
1000000,25,20,Male,Smoker,£25.48
1000000,25,20,Male,Smoker,£27.07
1000000,25,20,Male,Smoker,£30.78
1000000,25,20,Male,Smoker,£33.95
1000000,25,20,Male,Smoker,£41.21
1000000,25,20,Male,Smoker,£45.52
1000000,30,20,Male,Smoker,£23.74
1000000,30,20,Male,Smoker,£24.16
1000000,30,20,Male,Smoker,£27.01
1000000,30,20,Male,Smoker,£27.28
1000000,30,20,Male,Smoker,£28.59
1000000,30,20,Male,Smoker,£28.59
1000000,30,20,Male,Smoker,£29.82
1000000,30,20,Male,Smoker,£33.53
1000000,30,20,Male,Smoker,£38.41
1000000,30,20,Male,Smoker,£46.24
1000000,30,20,Male,Smoker,£50.55
2000000,10,20,Male,Smoker,£35.43
2000000,10,20,Male,Smoker,£41.65
2000000,10,20,Male,Smoker,£42.61
2000000,10,20,Male,Smoker,£43.24
2000000,10,20,Male,Smoker,£43.24
2000000,10,20,Male,Smoker,£44.08
2000000,10,20,Male,Smoker,£47.48
2000000,10,20,Male,Smoker,£49.65
2000000,10,20,Male,Smoker,£51.19
2000000,10,20,Male,Smoker,£69.34
2000000,10,20,Male,Smoker,£73.65
2000000,15,20,Male,Smoker,£36.60
2000000,15,20,Male,Smoker,£40.99
2000000,15,20,Male,Smoker,£43.09
2000000,15,20,Male,Smoker,£43.09
2000000,15,20,Male,Smoker,£43.88
2000000,15,20,Male,Smoker,£45.24
2000000,15,20,Male,Smoker,£49.68
2000000,15,20,Male,Smoker,£52.33
2000000,15,20,Male,Smoker,£56.04
2000000,15,20,Male,Smoker,£65.79
2000000,15,20,Male,Smoker,£70.10
2000000,20,20,Male,Smoker,£39.33
2000000,20,20,Male,Smoker,£40.61
2000000,20,20,Male,Smoker,£41.89
2000000,20,20,Male,Smoker,£43.88
2000000,20,20,Male,Smoker,£46.44
2000000,20,20,Male,Smoker,£46.44
2000000,20,20,Male,Smoker,£48.72
2000000,20,20,Male,Smoker,£49.71
2000000,20,20,Male,Smoker,£52.43
2000000,20,20,Male,Smoker,£68.04
2000000,20,20,Male,Smoker,£72.35
2000000,25,20,Male,Smoker,£39.81
2000000,25,20,Male,Smoker,£45.08
2000000,25,20,Male,Smoker,£45.46
2000000,25,20,Male,Smoker,£46.35
2000000,25,20,Male,Smoker,£47.56
2000000,25,20,Male,Smoker,£47.56
2000000,25,20,Male,Smoker,£54.27
2000000,25,20,Male,Smoker,£57.98
2000000,25,20,Male,Smoker,£67.90
2000000,25,20,Male,Smoker,£83.93
2000000,25,20,Male,Smoker,£88.24
2000000,30,20,Male,Smoker,£46.46
2000000,30,20,Male,Smoker,£48.98
2000000,30,20,Male,Smoker,£50.25
2000000,30,20,Male,Smoker,£50.94
2000000,30,20,Male,Smoker,£55.03
2000000,30,20,Male,Smoker,£55.03
2000000,30,20,Male,Smoker,£60.98
2000000,30,20,Male,Smoker,£64.69
2000000,30,20,Male,Smoker,£76.82
2000000,30,20,Male,Smoker,£94.27
2000000,30,20,Male,Smoker,£98.58
5000000,10,20,Male,Smoker,£87.74
5000000,10,20,Male,Smoker,£101.29
5000000,10,20,Male,Smoker,£102.55
5000000,10,20,Male,Smoker,£102.55
5000000,10,20,Male,Smoker,£106.53
5000000,10,20,Male,Smoker,£108.00
5000000,10,20,Male,Smoker,£118.71
5000000,10,20,Male,Smoker,£122.42
5000000,10,20,Male,Smoker,£124.12
5000000,10,20,Male,Smoker,£205.28
5000000,10,20,Male,Smoker,£209.59
5000000,15,20,Male,Smoker,£87.71
5000000,15,20,Male,Smoker,£102.18
5000000,15,20,Male,Smoker,£102.18
5000000,15,20,Male,Smoker,£103.80
5000000,15,20,Male,Smoker,£109.70
5000000,15,20,Male,Smoker,£111.06
5000000,15,20,Male,Smoker,£124.20
5000000,15,20,Male,Smoker,£130.83
5000000,15,20,Male,Smoker,£134.54
5000000,15,20,Male,Smoker,£192.37
5000000,15,20,Male,Smoker,£196.68
5000000,20,20,Male,Smoker,£92.17
5000000,20,20,Male,Smoker,£101.53
5000000,20,20,Male,Smoker,£102.80
5000000,20,20,Male,Smoker,£110.54
5000000,20,20,Male,Smoker,£110.54
5000000,20,20,Male,Smoker,£110.57
5000000,20,20,Male,Smoker,£121.79
5000000,20,20,Male,Smoker,£124.28
5000000,20,20,Male,Smoker,£125.50
5000000,20,20,Male,Smoker,£194.68
5000000,20,20,Male,Smoker,£198.99
5000000,25,20,Male,Smoker,£101.69
5000000,25,20,Male,Smoker,£112.71
5000000,25,20,Male,Smoker,£113.36
5000000,25,20,Male,Smoker,£113.36
5000000,25,20,Male,Smoker,£113.98
5000000,25,20,Male,Smoker,£122.96
5000000,25,20,Male,Smoker,£135.67
5000000,25,20,Male,Smoker,£139.38
5000000,25,20,Male,Smoker,£169.74
5000000,25,20,Male,Smoker,£226.93
5000000,25,20,Male,Smoker,£231.24
5000000,30,20,Male,Smoker,£115.69
5000000,30,20,Male,Smoker,£122.44
5000000,30,20,Male,Smoker,£123.71
5000000,30,20,Male,Smoker,£132.03
5000000,30,20,Male,Smoker,£132.03
5000000,30,20,Male,Smoker,£142.96
5000000,30,20,Male,Smoker,£152.44
5000000,30,20,Male,Smoker,£156.15
5000000,30,20,Male,Smoker,£192.05
5000000,30,20,Male,Smoker,£254.91
5000000,30,20,Male,Smoker,£259.22
100000,10,20,Male,Non-Smoker,£5.00
100000,10,20,Male,Non-Smoker,£5.00
100000,10,20,Male,Non-Smoker,£5.00
100000,10,20,Male,Non-Smoker,£5.01
100000,10,20,Male,Non-Smoker,£5.01
100000,10,20,Male,Non-Smoker,£5.62
100000,10,20,Male,Non-Smoker,£6.00
100000,10,20,Male,Non-Smoker,£6.00
100000,10,20,Male,Non-Smoker,£6.19
100000,10,20,Male,Non-Smoker,£6.74
100000,10,20,Male,Non-Smoker,£9.93
100000,15,20,Male,Non-Smoker,£5.00
100000,15,20,Male,Non-Smoker,£5.00
100000,15,20,Male,Non-Smoker,£5.00
100000,15,20,Male,Non-Smoker,£5.01
100000,15,20,Male,Non-Smoker,£5.01
100000,15,20,Male,Non-Smoker,£5.33
100000,15,20,Male,Non-Smoker,£6.00
100000,15,20,Male,Non-Smoker,£6.00
100000,15,20,Male,Non-Smoker,£6.15
100000,15,20,Male,Non-Smoker,£7.00
100000,15,20,Male,Non-Smoker,£9.64
100000,20,20,Male,Non-Smoker,£5.00
100000,20,20,Male,Non-Smoker,£5.00
100000,20,20,Male,Non-Smoker,£5.00
100000,20,20,Male,Non-Smoker,£5.01
100000,20,20,Male,Non-Smoker,£5.05
100000,20,20,Male,Non-Smoker,£5.09
100000,20,20,Male,Non-Smoker,£5.87
100000,20,20,Male,Non-Smoker,£6.00
100000,20,20,Male,Non-Smoker,£6.00
100000,20,20,Male,Non-Smoker,£6.82
100000,20,20,Male,Non-Smoker,£9.40
100000,25,20,Male,Non-Smoker,£4.95
100000,25,20,Male,Non-Smoker,£5.00
100000,25,20,Male,Non-Smoker,£5.00
100000,25,20,Male,Non-Smoker,£5.01
100000,25,20,Male,Non-Smoker,£5.01
100000,25,20,Male,Non-Smoker,£5.03
100000,25,20,Male,Non-Smoker,£6.00
100000,25,20,Male,Non-Smoker,£6.00
100000,25,20,Male,Non-Smoker,£6.13
100000,25,20,Male,Non-Smoker,£7.16
100000,25,20,Male,Non-Smoker,£9.26
100000,30,20,Male,Non-Smoker,£4.97
100000,30,20,Male,Non-Smoker,£5.00
100000,30,20,Male,Non-Smoker,£5.00
100000,30,20,Male,Non-Smoker,£5.01
100000,30,20,Male,Non-Smoker,£5.01
100000,30,20,Male,Non-Smoker,£5.33
100000,30,20,Male,Non-Smoker,£6.00
100000,30,20,Male,Non-Smoker,£6.00
100000,30,20,Male,Non-Smoker,£6.15
100000,30,20,Male,Non-Smoker,£7.30
100000,30,20,Male,Non-Smoker,£9.28
250000,10,20,Male,Non-Smoker,£5.01
250000,10,20,Male,Non-Smoker,£5.01
250000,10,20,Male,Non-Smoker,£5.82
250000,10,20,Male,Non-Smoker,£6.00
250000,10,20,Male,Non-Smoker,£6.00
250000,10,20,Male,Non-Smoker,£6.50
250000,10,20,Male,Non-Smoker,£6.64
250000,10,20,Male,Non-Smoker,£7.79
250000,10,20,Male,Non-Smoker,£8.03
250000,10,20,Male,Non-Smoker,£8.53
250000,10,20,Male,Non-Smoker,£12.34
250000,15,20,Male,Non-Smoker,£5.01
250000,15,20,Male,Non-Smoker,£5.26
250000,15,20,Male,Non-Smoker,£5.83
250000,15,20,Male,Non-Smoker,£6.00
250000,15,20,Male,Non-Smoker,£6.00
250000,15,20,Male,Non-Smoker,£6.41
250000,15,20,Male,Non-Smoker,£6.54
250000,15,20,Male,Non-Smoker,£7.61
250000,15,20,Male,Non-Smoker,£7.80
250000,15,20,Male,Non-Smoker,£8.97
250000,15,20,Male,Non-Smoker,£11.92
250000,20,20,Male,Non-Smoker,£5.01
250000,20,20,Male,Non-Smoker,£5.17
250000,20,20,Male,Non-Smoker,£5.90
250000,20,20,Male,Non-Smoker,£6.00
250000,20,20,Male,Non-Smoker,£6.00
250000,20,20,Male,Non-Smoker,£6.49
250000,20,20,Male,Non-Smoker,£6.57
250000,20,20,Male,Non-Smoker,£7.30
250000,20,20,Male,Non-Smoker,£7.58
250000,20,20,Male,Non-Smoker,£8.88
250000,20,20,Male,Non-Smoker,£11.61
250000,25,20,Male,Non-Smoker,£5.01
250000,25,20,Male,Non-Smoker,£5.52
250000,25,20,Male,Non-Smoker,£6.12
250000,25,20,Male,Non-Smoker,£6.28
250000,25,20,Male,Non-Smoker,£6.28
250000,25,20,Male,Non-Smoker,£6.61
250000,25,20,Male,Non-Smoker,£6.77
250000,25,20,Male,Non-Smoker,£7.36
250000,25,20,Male,Non-Smoker,£7.84
250000,25,20,Male,Non-Smoker,£9.23
250000,25,20,Male,Non-Smoker,£11.67
250000,30,20,Male,Non-Smoker,£5.01
250000,30,20,Male,Non-Smoker,£5.92
250000,30,20,Male,Non-Smoker,£6.46
250000,30,20,Male,Non-Smoker,£6.65
250000,30,20,Male,Non-Smoker,£6.65
250000,30,20,Male,Non-Smoker,£6.65
250000,30,20,Male,Non-Smoker,£7.08
250000,30,20,Male,Non-Smoker,£7.66
250000,30,20,Male,Non-Smoker,£8.02
250000,30,20,Male,Non-Smoker,£9.63
250000,30,20,Male,Non-Smoker,£11.97
350000,10,20,Male,Non-Smoker,£5.51
350000,10,20,Male,Non-Smoker,£6.15
350000,10,20,Male,Non-Smoker,£6.37
350000,10,20,Male,Non-Smoker,£6.37
350000,10,20,Male,Non-Smoker,£6.77
350000,10,20,Male,Non-Smoker,£7.72
350000,10,20,Male,Non-Smoker,£7.96
350000,10,20,Male,Non-Smoker,£8.98
350000,10,20,Male,Non-Smoker,£9.28
350000,10,20,Male,Non-Smoker,£9.86
350000,10,20,Male,Non-Smoker,£13.59
350000,15,20,Male,Non-Smoker,£5.79
350000,15,20,Male,Non-Smoker,£6.41
350000,15,20,Male,Non-Smoker,£6.41
350000,15,20,Male,Non-Smoker,£6.77
350000,15,20,Male,Non-Smoker,£6.86
350000,15,20,Male,Non-Smoker,£7.56
350000,15,20,Male,Non-Smoker,£7.98
350000,15,20,Male,Non-Smoker,£8.82
350000,15,20,Male,Non-Smoker,£9.15
350000,15,20,Male,Non-Smoker,£10.57
350000,15,20,Male,Non-Smoker,£13.13
350000,20,20,Male,Non-Smoker,£5.49
350000,20,20,Male,Non-Smoker,£6.58
350000,20,20,Male,Non-Smoker,£6.91
350000,20,20,Male,Non-Smoker,£7.07
350000,20,20,Male,Non-Smoker,£7.07
350000,20,20,Male,Non-Smoker,£7.72
350000,20,20,Male,Non-Smoker,£7.99
350000,20,20,Male,Non-Smoker,£8.64
350000,20,20,Male,Non-Smoker,£8.76
350000,20,20,Male,Non-Smoker,£10.29
350000,20,20,Male,Non-Smoker,£12.95
350000,25,20,Male,Non-Smoker,£5.84
350000,25,20,Male,Non-Smoker,£7.06
350000,25,20,Male,Non-Smoker,£7.25
350000,25,20,Male,Non-Smoker,£7.38
350000,25,20,Male,Non-Smoker,£7.38
350000,25,20,Male,Non-Smoker,£8.02
350000,25,20,Male,Non-Smoker,£8.12
350000,25,20,Male,Non-Smoker,£9.01
350000,25,20,Male,Non-Smoker,£9.11
350000,25,20,Male,Non-Smoker,£10.77
350000,25,20,Male,Non-Smoker,£13.32
350000,30,20,Male,Non-Smoker,£6.23
350000,30,20,Male,Non-Smoker,£7.70
350000,30,20,Male,Non-Smoker,£7.76
350000,30,20,Male,Non-Smoker,£7.87
350000,30,20,Male,Non-Smoker,£7.87
350000,30,20,Male,Non-Smoker,£8.04
350000,30,20,Male,Non-Smoker,£8.65
350000,30,20,Male,Non-Smoker,£9.50
350000,30,20,Male,Non-Smoker,£9.60
350000,30,20,Male,Non-Smoker,£11.47
350000,30,20,Male,Non-Smoker,£13.91
500000,10,20,Male,Non-Smoker,£6.81
500000,10,20,Male,Non-Smoker,£7.61
500000,10,20,Male,Non-Smoker,£8.13
500000,10,20,Male,Non-Smoker,£8.24
500000,10,20,Male,Non-Smoker,£8.24
500000,10,20,Male,Non-Smoker,£8.76
500000,10,20,Male,Non-Smoker,£10.19
500000,10,20,Male,Non-Smoker,£10.28
500000,10,20,Male,Non-Smoker,£11.32
500000,10,20,Male,Non-Smoker,£11.85
500000,10,20,Male,Non-Smoker,£16.16
500000,15,20,Male,Non-Smoker,£6.99
500000,15,20,Male,Non-Smoker,£8.15
500000,15,20,Male,Non-Smoker,£8.40
500000,15,20,Male,Non-Smoker,£8.51
500000,15,20,Male,Non-Smoker,£8.51
500000,15,20,Male,Non-Smoker,£8.89
500000,15,20,Male,Non-Smoker,£10.19
500000,15,20,Male,Non-Smoker,£10.35
500000,15,20,Male,Non-Smoker,£10.86
500000,15,20,Male,Non-Smoker,£12.11
500000,15,20,Male,Non-Smoker,£15.17
500000,20,20,Male,Non-Smoker,£6.86
500000,20,20,Male,Non-Smoker,£8.32
500000,20,20,Male,Non-Smoker,£8.34
500000,20,20,Male,Non-Smoker,£8.81
500000,20,20,Male,Non-Smoker,£8.81
500000,20,20,Male,Non-Smoker,£9.22
500000,20,20,Male,Non-Smoker,£10.13
500000,20,20,Male,Non-Smoker,£10.20
500000,20,20,Male,Non-Smoker,£11.06
500000,20,20,Male,Non-Smoker,£12.05
500000,20,20,Male,Non-Smoker,£15.37
500000,25,20,Male,Non-Smoker,£7.80
500000,25,20,Male,Non-Smoker,£8.77
500000,25,20,Male,Non-Smoker,£9.28
500000,25,20,Male,Non-Smoker,£9.28
500000,25,20,Male,Non-Smoker,£9.40
500000,25,20,Male,Non-Smoker,£9.83
500000,25,20,Male,Non-Smoker,£10.22
500000,25,20,Male,Non-Smoker,£11.07
500000,25,20,Male,Non-Smoker,£13.11
500000,25,20,Male,Non-Smoker,£13.25
500000,25,20,Male,Non-Smoker,£17.56
500000,30,20,Male,Non-Smoker,£7.74
500000,30,20,Male,Non-Smoker,£9.42
500000,30,20,Male,Non-Smoker,£9.75
500000,30,20,Male,Non-Smoker,£10.35
500000,30,20,Male,Non-Smoker,£10.50
500000,30,20,Male,Non-Smoker,£10.50
500000,30,20,Male,Non-Smoker,£10.76
500000,30,20,Male,Non-Smoker,£11.01
