ln(Coverage_Amount),Term_Length,Age,Is_Male,Is_Smoker,Is_UK,Premium (£),ln(Premium)
12.429216196844383,20,45,1,1,0,177.74,5.180321808310329
12.429216196844383,20,45,1,1,0,179.39,5.189562206710999
12.429216196844383,20,45,1,1,0,192.26,5.25884862263767
12.429216196844383,20,45,1,0,0,22.51,3.113959654918641
12.429216196844383,20,45,1,0,0,26.61,3.281287084989598
12.429216196844383,20,45,1,0,0,69.05,4.234830879855301
12.429216196844383,20,45,1,0,0,77.86,4.35491234218231
12.429216196844383,20,45,1,0,0,95.3,4.557029810660157
12.429216196844383,20,45,0,1,0,62.44,4.134206095647231
12.429216196844383,20,45,0,1,0,100.49,4.610058220060867
12.429216196844383,20,45,0,1,0,153.76,5.035392945221982
12.429216196844383,20,45,0,1,0,166.82,5.116915386813465
12.429216196844383,20,45,0,1,0,179.97,5.192790170333112
12.429216196844383,20,45,0,0,0,18.02,2.8914822521801917
12.429216196844383,20,45,0,0,0,21.43,3.064791809485486
12.429216196844383,20,45,0,0,0,63.17,4.145829504910609
12.429216196844383,20,45,0,0,0,71.33,4.267316996289947
12.429216196844383,20,45,0,0,0,89.65,4.495913200051142
12.429216196844383,20,50,1,1,0,124.15,4.821490511954176
12.429216196844383,20,50,1,1,0,197.24,5.284421261355925
12.429216196844383,20,50,1,1,0,248.42,5.5151208621160475
12.429216196844383,20,50,1,1,0,269.29,5.595788865819517
12.429216196844383,20,50,1,1,0,279.45,5.6328233857157075
12.429216196844383,20,50,1,0,0,33.31,3.5058576522055884
12.429216196844383,20,50,1,0,0,38.96,3.6625354787743345
12.429216196844383,20,50,1,0,0,100.87,4.613832559066744
12.429216196844383,20,50,1,0,0,130.25,4.869455680633476
12.429216196844383,20,50,1,0,0,141.95,4.95547488291898
12.429216196844383,20,50,0,1,0,87.53,4.471981591744346
12.429216196844383,20,50,0,1,0,143.49,4.9662653463603155
12.429216196844383,20,50,0,1,0,199.13,5.293957877770584
12.429216196844383,20,50,0,1,0,229.5,5.4359030295006
12.429216196844383,20,50,0,1,0,253.18,5.5341006982086824
12.429216196844383,20,50,0,0,0,26.41,3.273742726309041
12.429216196844383,20,50,0,0,0,30.84,3.4288125486951286
12.429216196844383,20,50,0,0,0,92.88,4.531308337389636
12.429216196844383,20,50,0,0,0,105.44,4.658142070754197
12.429216196844383,20,50,0,0,0,133.82,4.896495613354671
12.429216196844383,20,60,1,1,0,317.6,5.760792729372981
12.429216196844383,20,60,1,1,0,489.95,6.194303345081828
12.429216196844383,20,60,1,1,0,587.76,6.376318701312022
12.429216196844383,20,60,1,1,0,694.31,6.542918546651329
12.429216196844383,20,60,1,0,0,87.35,4.469923036580066
12.429216196844383,20,60,1,0,0,120.04,4.787825020572167
12.429216196844383,20,60,1,0,0,312.9,5.745883650674837
12.429216196844383,20,60,1,0,0,388.66,5.962704925436557
12.429216196844383,20,60,0,1,0,222.3,5.404027820970151
12.429216196844383,20,60,0,1,0,352.32,5.864539853534315
12.429216196844383,20,60,0,1,0,502.4,6.219396615153989
12.429216196844383,20,60,0,1,0,652.14,6.48025926280315
12.429216196844383,20,60,0,0,0,62.6,4.136765278106052
12.429216196844383,20,60,0,0,0,81.23,4.397284637062863
12.429216196844383,20,60,0,0,0,275.03,5.616880182625682
12.429216196844383,20,60,0,0,0,365.25,5.900582050630809
12.429216196844383,20,65,1,0,0,446.25,6.1008793330938484
12.429216196844383,20,65,0,0,0,374.76,5.926285821082987
12.429216196844383,25,20,1,1,0,59.74,4.090001812787964
12.429216196844383,25,20,1,1,0,70.03,4.248923721667427
12.429216196844383,25,20,1,0,0,33.96,3.5251833614431467
12.429216196844383,25,20,1,0,0,37.38,3.6211358020274167
12.429216196844383,25,20,0,1,0,39.01,3.663818023518565
12.429216196844383,25,20,0,1,0,48.32,3.8778455536265595
12.429216196844383,25,20,0,0,0,25.14,3.2244602031621015
12.429216196844383,25,20,0,0,0,27.09,3.2991646560970036
12.429216196844383,25,30,1,1,0,74.59,4.312006449967072
12.429216196844383,25,30,1,1,0,79.0,4.3694478524670215
12.429216196844383,25,30,1,0,0,37.71,3.6299253112702656
12.429216196844383,25,30,1,0,0,42.11,3.740285242173836
12.429216196844383,25,30,0,1,0,61.86,4.124873767256924
12.429216196844383,25,30,0,1,0,62.19,4.1301942151157975
12.429216196844383,25,30,0,0,0,29.38,3.380314170745731
12.429216196844383,25,30,0,0,0,35.58,3.571783682237689
12.429216196844383,25,40,1,1,0,144.61,4.974040463626701
12.429216196844383,25,40,1,1,0,153.11,5.031156617317004
12.429216196844383,25,40,1,0,0,66.6,4.198704577546343
12.429216196844383,25,40,1,0,0,71.0,4.2626798770413155
12.429216196844383,25,40,0,1,0,121.11,4.7966992235329595
12.429216196844383,25,40,0,1,0,124.87,4.827273196127054
12.429216196844383,25,40,0,0,0,53.22,3.9744342655495433
12.429216196844383,25,40,0,0,0,59.25,4.081765780015241
12.429216196844383,25,45,1,1,0,193.26,5.264036432571163
12.429216196844383,25,45,1,1,0,214.64,5.368962206117368
12.429216196844383,25,45,1,0,0,97.61,4.580979947186874
12.429216196844383,25,45,1,0,0,97.77,4.5826177815175795
12.429216196844383,25,45,0,1,0,170.07,5.136210117004322
12.429216196844383,25,45,0,1,0,182.81,5.208447362118994
12.429216196844383,25,45,0,0,0,73.45,4.296604902619887
12.429216196844383,25,45,0,0,0,83.89,4.429506416858203
12.429216196844383,25,50,1,1,0,286.29,5.657005283097273
12.429216196844383,25,50,1,1,0,295.77,5.689582125255059
12.429216196844383,25,50,1,0,0,141.68,4.953570993474578
12.429216196844383,25,50,1,0,0,166.65,5.115895804753749
12.429216196844383,25,50,0,1,0,199.62,5.29641555925844
12.429216196844383,25,50,0,1,0,262.63,5.570746197537003
12.429216196844383,25,50,0,0,0,112.31,4.721262904974945
12.429216196844383,25,50,0,0,0,126.98,4.844029593742304
12.429216196844383,30,20,1,1,0,44.55,3.796612153916818
12.429216196844383,30,20,1,1,0,57.27,4.047776926405766
12.429216196844383,30,20,1,1,0,66.1,4.191168746857641
12.429216196844383,30,20,1,1,0,70.52,4.25589635752967
12.429216196844383,30,20,1,1,0,71.56,4.270536258640519
12.429216196844383,30,20,1,0,0,15.48,2.739548868161581
12.429216196844383,30,20,1,0,0,17.35,2.8535925063928684
12.429216196844383,30,20,1,0,0,35.86,3.5796224681769866
12.429216196844383,30,20,1,0,0,39.18,3.6681664125163946
12.429216196844383,30,20,1,0,0,44.07,3.7857792788538958
12.429216196844383,30,20,0,1,0,34.73,3.5476038667559826
12.429216196844383,30,20,0,1,0,43.38,3.7699985053987284
12.429216196844383,30,20,0,1,0,44.39,3.793014218845944
12.429216196844383,30,20,0,1,0,54.36,3.995628589282943
12.429216196844383,30,20,0,1,0,62.1,4.128745988939433
12.429216196844383,30,20,0,0,0,12.27,2.50715725872282
12.429216196844383,30,20,0,0,0,14.42,2.668616131856803
12.429216196844383,30,20,0,0,0,29.22,3.3748534063225533
12.429216196844383,30,20,0,0,0,31.17,3.4394560937792455
12.429216196844383,30,20,0,0,0,34.03,3.5272424885128144
12.429216196844383,30,30,1,1,0,49.15,3.8948768465931756
12.429216196844383,30,30,1,1,0,70.02,4.2487809155265195
12.429216196844383,30,30,1,1,0,81.12,4.395929539842873
12.429216196844383,30,30,1,1,0,85.83,4.452368595730128
12.429216196844383,30,30,1,1,0,98.59,4.59096983658695
12.429216196844383,30,30,1,0,0,16.58,2.8081971497071487
12.429216196844383,30,30,1,0,0,18.39,2.91180703861623
12.429216196844383,30,30,1,0,0,44.89,3.804215052793841
12.429216196844383,30,30,1,0,0,45.32,3.8137484361598055
12.429216196844383,30,30,1,0,0,53.69,3.983226764434478
12.429216196844383,30,30,0,1,0,39.93,3.6871279210751298
12.429216196844383,30,30,0,1,0,51.18,3.935348830731643
12.429216196844383,30,30,0,1,0,69.36,4.239310332472287
12.429216196844383,30,30,0,1,0,70.68,4.2581626474514955
12.429216196844383,30,30,0,1,0,79.85,4.380149874661021
12.429216196844383,30,30,0,0,0,13.48,2.601207105484161
12.429216196844383,30,30,0,0,0,14.96,2.7053799725463312
12.429216196844383,30,30,0,0,0,34.28,3.534562093729579
12.429216196844383,30,30,0,0,0,42.11,3.740285242173836
12.429216196844383,30,30,0,0,0,42.84,3.757472245579548
12.429216196844383,30,40,1,1,0,85.09,4.443709519861466
12.429216196844383,30,40,1,1,0,130.8,4.873669439023098
12.429216196844383,30,40,1,1,0,153.92,5.036432986917396
12.429216196844383,30,40,1,1,0,174.99,5.164728829433656
12.429216196844383,30,40,1,1,0,185.42,5.222623522178837
12.429216196844383,30,40,1,0,0,24.38,3.1937631240531252
12.429216196844383,30,40,1,0,0,29.41,3.3813347525659037
12.429216196844383,30,40,1,0,0,74.44,4.30999343177405
12.429216196844383,30,40,1,0,0,86.33,4.4581771622474315
12.429216196844383,30,40,1,0,0,87.0,4.465908118654584
12.429216196844383,30,40,0,1,0,63.1,4.144720769547168
12.429216196844383,30,40,0,1,0,95.73,4.561531728958262
12.429216196844383,30,40,0,1,0,136.12,4.913536849632705
12.429216196844383,30,40,0,1,0,141.35,4.9512390841395995
12.429216196844383,30,40,0,1,0,164.53,5.103092924398559
12.429216196844383,30,40,0,0,0,19.92,2.991724252156452
12.429216196844383,30,40,0,0,0,24.31,3.1908877883280318
12.429216196844383,30,40,0,0,0,67.09,4.206035001574797
12.429216196844383,30,40,0,0,0,74.27,4.307707101681205
12.429216196844383,30,40,0,0,0,80.52,4.388505600771591
12.429216196844383,30,45,1,1,0,135.0,4.90527477843843
12.429216196844383,30,45,1,1,0,193.74,5.266517053998239
12.429216196844383,30,45,1,1,0,209.49,5.344676005526054
12.429216196844383,30,45,1,1,0,217.09,5.380312014100664
12.429216196844383,30,45,1,1,0,263.14,5.572686209937692
12.429216196844383,30,45,1,0,0,37.3,3.6189933266497696
12.429216196844383,30,45,1,0,0,45.62,3.820346216856242
12.429216196844383,30,45,1,0,0,111.65,4.7153689782861665
12.429216196844383,30,45,1,0,0,122.9,4.811371016571989
12.429216196844383,30,45,1,0,0,130.5,4.871373226762748
12.429216196844383,30,45,0,1,0,101.96,4.6245805795079145
12.429216196844383,30,45,0,1,0,142.5,4.959341999708705
12.429216196844383,30,45,0,1,0,179.38,5.189506460689857
12.429216196844383,30,45,0,1,0,198.81,5.292349594768245
12.429216196844383,30,45,0,1,0,230.94,5.44215793652371
12.429216196844383,30,45,0,0,0,28.62,3.3541057741283047
12.429216196844383,30,45,0,0,0,34.49,3.5406694269487495
12.429216196844383,30,45,0,0,0,90.1,4.500920164614292
12.429216196844383,30,45,0,0,0,108.7,4.688591794127164
12.429216196844383,30,45,0,0,0,122.86,4.811045495735781
12.429216196844383,30,50,1,1,0,209.14,5.343003884170443
12.429216196844383,30,50,1,1,0,272.72,5.6084456278296475
12.429216196844383,30,50,1,1,0,300.5,5.705447753975262
12.429216196844383,30,50,1,0,0,58.08,4.06182137051654
12.429216196844383,30,50,1,0,0,70.65,4.257738109130536
12.429216196844383,30,50,1,0,0,171.88,5.146796558906795
12.429216196844383,30,50,1,0,0,175.46,5.167411096700238
12.429216196844383,30,50,1,0,0,205.37,5.324813230352002
12.429216196844383,30,50,0,1,0,150.79,5.0158881403777045
12.429216196844383,30,50,0,1,0,200.76,5.302110164786733
12.429216196844383,30,50,0,1,0,222.17,5.403442854589036
12.429216196844383,30,50,0,1,0,295.86,5.68988636946409
12.429216196844383,30,50,0,0,0,43.59,3.774827766250301
12.429216196844383,30,50,0,0,0,52.74,3.965374180925141
12.429216196844383,30,50,0,0,0,132.21,4.884391567522005
12.429216196844383,30,50,0,0,0,154.57,5.040647068164227
12.429216196844383,30,50,0,0,0,192.92,5.262275595200771
12.765688433465597,10,20,1,1,0,31.41,3.447126313550555
12.765688433465597,10,20,1,1,0,40.85,3.709906821306012
12.765688433465597,10,20,1,1,0,48.47,3.8809450498572846
12.765688433465597,10,20,1,1,0,50.05,3.9130225057612296
12.765688433465597,10,20,1,0,0,10.54,2.355177543113216
12.765688433465597,10,20,1,0,0,11.22,2.4176979000945504
12.765688433465597,10,20,1,0,0,25.37,3.2335673736111907
12.765688433465597,10,20,1,0,0,28.36,3.344979701663927
12.765688433465597,10,20,0,1,0,25.2,3.2268439945173775
12.765688433465597,10,20,0,1,0,25.39,3.234355395716587
12.765688433465597,10,20,0,1,0,26.51,3.277522020300934
12.765688433465597,10,20,0,1,0,29.38,3.380314170745731
12.765688433465597,10,20,0,0,0,8.82,2.1770218700187
12.765688433465597,10,20,0,0,0,8.91,2.187174241482718
12.765688433465597,10,20,0,0,0,18.51,2.9183111265854063
12.765688433465597,10,20,0,0,0,20.59,3.0248055210396982
12.765688433465597,10,30,1,1,0,35.41,3.566994266123812
12.765688433465597,10,30,1,1,0,41.82,3.7333746940004877
12.765688433465597,10,30,1,1,0,63.07,4.14424522067556
12.765688433465597,10,30,1,1,0,73.39,4.295787686556971
12.765688433465597,10,30,1,0,0,10.55,2.3561258599220753
12.765688433465597,10,30,1,0,0,11.22,2.4176979000945504
12.765688433465597,10,30,1,0,0,27.2,3.3032169733019514
12.765688433465597,10,30,1,0,0,47.56,3.861992071822581
12.765688433465597,10,30,0,1,0,28.09,3.335413641116152
12.765688433465597,10,30,0,1,0,31.57,3.4522073025699003
12.765688433465597,10,30,0,1,0,57.13,4.045329372736371
12.765688433465597,10,30,0,1,0,62.42,4.133885736842633
12.765688433465597,10,30,0,0,0,8.77,2.1713368063840917
12.765688433465597,10,30,0,0,0,8.82,2.1770218700187
12.765688433465597,10,30,0,0,0,22.4,3.109060958860994
12.765688433465597,10,30,0,0,0,37.5,3.624340932976365
12.765688433465597,10,40,1,0,0,13.1,2.5726122302071057
12.765688433465597,10,40,1,0,0,20.09,3.000222178826843
12.765688433465597,10,40,1,0,0,42.73,3.7549012496559335
12.765688433465597,10,40,1,0,0,67.9,4.21803603456465
12.765688433465597,10,40,0,1,0,39.42,3.674273301724574
12.765688433465597,10,40,0,1,0,60.72,4.106273133087375
12.765688433465597,10,40,0,1,0,115.86,4.752382565668478
12.765688433465597,10,40,0,1,0,122.06,4.804512727116349
12.765688433465597,10,40,0,0,0,12.06,2.4898941912990393
12.765688433465597,10,40,0,0,0,14.73,2.689886230474539
12.765688433465597,10,40,0,0,0,33.59,3.5142284036242013
12.765688433465597,10,40,0,0,0,56.93,4.0418224429629905
12.765688433465597,10,45,1,1,0,72.03,4.277082698901271
12.765688433465597,10,45,1,1,0,114.26,4.738476553296317
12.765688433465597,10,45,1,1,0,191.73,5.2560881323303
12.765688433465597,10,45,1,1,0,210.95,5.351621138570348
12.765688433465597,10,45,1,0,0,19.62,2.976549454137217
12.765688433465597,10,45,1,0,0,22.54,3.11529150861163
12.765688433465597,10,45,1,0,0,60.1,4.096009841541162
12.765688433465597,10,45,1,0,0,92.35,4.5255857066452485
12.765688433465597,10,45,0,1,0,60.24,4.098336583491638
12.765688433465597,10,45,0,1,0,91.08,4.5117382411955385
12.765688433465597,10,45,0,1,0,173.7,5.157329673247059
12.765688433465597,10,45,0,1,0,178.48,5.184476550124277
12.765688433465597,10,45,0,0,0,16.96,2.830857630363757
12.765688433465597,10,45,0,0,0,19.33,2.9616582932202395
12.765688433465597,10,45,0,0,0,48.9,3.8897773964808264
12.765688433465597,10,45,0,0,0,79.33,4.373616367313912
12.765688433465597,10,50,1,1,0,107.12,4.673949701382917
12.765688433465597,10,50,1,1,0,166.79,5.116735536089082
12.765688433465597,10,50,1,1,0,291.36,5.674559615979298
12.765688433465597,10,50,1,1,0,329.32,5.797029922430225
12.765688433465597,10,50,1,0,0,27.86,3.3271919683516598
12.765688433465597,10,50,1,0,0,33.12,3.500137329517059
12.765688433465597,10,50,1,0,0,87.07,4.466712392840524
12.765688433465597,10,50,1,0,0,134.39,4.900746020558973
12.765688433465597,10,50,0,1,0,90.03,4.500142948120385
12.765688433465597,10,50,0,1,0,125.54,4.832624432889386
12.765688433465597,10,50,0,1,0,252.74,5.532361292330535
12.765688433465597,10,50,0,1,0,253.45,5.535166564918359
12.765688433465597,10,50,0,0,0,23.62,3.1620938107692163
12.765688433465597,10,50,0,0,0,26.93,3.2932409068235073
12.765688433465597,10,50,0,0,0,62.39,4.133405006122695
12.765688433465597,10,50,0,0,0,109.26,4.693730362967572
12.765688433465597,10,60,1,1,0,258.07,5.553230865951049
12.765688433465597,10,60,1,1,0,426.36,6.055284059820936
12.765688433465597,10,60,1,0,0,73.53,4.297693486208131
12.765688433465597,10,60,1,0,0,88.64,4.484583222998974
12.765688433465597,10,60,0,1,0,183.71,5.213358427320846
12.765688433465597,10,60,0,1,0,294.19,5.684225817106983
12.765688433465597,10,60,0,0,0,52.33,3.9575698203841165
12.765688433465597,10,60,0,0,0,68.65,4.229021132213981
12.765688433465597,10,65,1,1,0,669.97,6.507232935263128
12.765688433465597,10,65,1,0,0,155.17,5.044521290095393
12.765688433465597,10,65,0,1,0,544.11,6.299151432297442
12.765688433465597,10,65,0,0,0,142.13,4.956742131750921
12.765688433465597,15,20,1,1,0,33.42,3.509154523167248
12.765688433465597,15,20,1,1,0,47.78,3.8666071418976635
12.765688433465597,15,20,1,1,0,64.25,4.162781723775329
12.765688433465597,15,20,1,1,0,67.18,4.207375584184147
12.765688433465597,15,20,1,0,0,11.26,2.421256622711544
12.765688433465597,15,20,1,0,0,12.04,2.488234439880675
12.765688433465597,15,20,1,0,0,31.76,3.458207636378935
12.765688433465597,15,20,1,0,0,43.22,3.76630335107874
12.765688433465597,15,20,0,1,0,26.1,3.261935314328648
12.765688433465597,15,20,0,1,0,35.0,3.5553480614894135
12.765688433465597,15,20,0,1,0,42.31,3.7450234647319762
12.765688433465597,15,20,0,1,0,44.34,3.7918872041881655
12.765688433465597,15,20,0,0,0,9.7,2.272125885509337
12.765688433465597,15,20,0,0,0,10.14,2.316487998163037
12.765688433465597,15,20,0,0,0,21.71,3.0777729838902004
12.765688433465597,15,20,0,0,0,35.22,3.56161410306806
12.765688433465597,15,30,1,1,0,36.52,3.597860055726768
12.765688433465597,15,30,1,1,0,47.78,3.8666071418976635
12.765688433465597,15,30,1,1,0,73.36,4.295378827948209
12.765688433465597,15,30,1,1,0,74.06,4.304875575485466
12.765688433465597,15,30,1,0,0,11.52,2.444084655267745
12.765688433465597,15,30,1,0,0,12.04,2.488234439880675
12.765688433465597,15,30,1,0,0,34.28,3.534562093729579
12.765688433465597,15,30,1,0,0,48.47,3.8809450498572846
12.765688433465597,15,30,0,1,0,28.53,3.3509561652254085
12.765688433465597,15,30,0,1,0,37.25,3.6176519448255684
12.765688433465597,15,30,0,1,0,64.25,4.162781723775329
12.765688433465597,15,30,0,1,0,66.27,4.193737306100135
12.765688433465597,15,30,0,0,0,9.69,2.2710944259026746
12.765688433465597,15,30,0,0,0,10.14,2.316487998163037
12.765688433465597,15,30,0,0,0,24.68,3.205993199037187
12.765688433465597,15,30,0,0,0,45.28,3.8128654338949275
12.765688433465597,15,40,1,1,0,56.07,4.026600910135581
12.765688433465597,15,40,1,1,0,93.14,4.534103737554231
12.765688433465597,15,40,1,1,0,134.17,4.89910765260238
12.765688433465597,15,40,1,1,0,151.28,5.019132424350202
12.765688433465597,15,40,1,0,0,16.11,2.779440197188883
12.765688433465597,15,40,1,0,0,20.69,3.029650491757452
12.765688433465597,15,40,1,0,0,61.7,4.122283930911342
12.765688433465597,15,40,1,0,0,68.13,4.221417644785577
12.765688433465597,15,40,0,1,0,47.18,3.853970073979529
12.765688433465597,15,40,0,1,0,74.83,4.315218874092267
12.765688433465597,15,40,0,1,0,125.25,4.830311739964974
12.765688433465597,15,40,0,1,0,135.51,4.909045438334623
12.765688433465597,15,40,0,0,0,13.97,2.6369121732688705
12.765688433465597,15,40,0,0,0,16.15,2.7819200496686656
12.765688433465597,15,40,0,0,0,39.54,3.6773128177424708
12.765688433465597,15,40,0,0,0,66.53,4.197652973753796
12.765688433465597,15,45,1,1,0,87.76,4.474605815966975
12.765688433465597,15,45,1,1,0,144.74,4.974939029437982
12.765688433465597,15,45,1,1,0,213.0,5.3612921657094255
12.765688433465597,15,45,1,1,0,224.86,5.415477986321614
12.765688433465597,15,45,1,0,0,22.95,3.133317936506554
12.765688433465597,15,45,1,0,0,27.09,3.2991646560970036
12.765688433465597,15,45,1,0,0,79.98,4.381776603418673
12.765688433465597,15,45,1,0,0,92.58,4.528073135603124
12.765688433465597,15,45,0,1,0,67.61,4.213755901102586
12.765688433465597,15,45,0,1,0,111.7,4.715816706075155
12.765688433465597,15,45,0,1,0,178.73,5.185876287202287
12.765688433465597,15,45,0,1,0,209.09,5.342764781283332
12.765688433465597,15,45,0,0,0,19.13,2.9512577834521614
12.765688433465597,15,45,0,0,0,22.72,3.1232455938529506
12.765688433465597,15,45,0,0,0,65.59,4.183423245305645
12.765688433465597,15,45,0,0,0,86.64,4.461761602692735
12.765688433465597,15,50,1,1,0,150.19,5.01190115921749
12.765688433465597,15,50,1,1,0,222.01,5.402722425902827
12.765688433465597,15,50,1,1,0,320.61,5.770225431204915
12.765688433465597,15,50,1,1,0,332.51,5.806669934831629
12.765688433465597,15,50,1,0,0,34.26,3.5339784928959737
12.765688433465597,15,50,1,0,0,42.18,3.7419461750506287
12.765688433465597,15,50,1,0,0,111.29,4.712139406985334
12.765688433465597,15,50,1,0,0,135.31,4.907568442275553
12.765688433465597,15,50,0,1,0,100.67,4.611847840741332
12.765688433465597,15,50,0,1,0,159.49,5.071981224334663
12.765688433465597,15,50,0,1,0,260.76,5.5636004440563385
12.765688433465597,15,50,0,1,0,296.62,5.692451858313817
12.765688433465597,15,50,0,0,0,27.7,3.3214324131932926
12.765688433465597,15,50,0,0,0,32.55,3.482777368654578
12.765688433465597,15,50,0,0,0,90.5,4.505349850705881
12.765688433465597,15,50,0,0,0,122.06,4.804512727116349
12.765688433465597,15,60,1,1,0,350.42,5.8591324350589415
12.765688433465597,15,60,1,1,0,563.48,6.334131840392106
12.765688433465597,15,60,1,0,0,97.05,4.57522630961502
12.765688433465597,15,60,1,0,0,117.72,4.7683089233652725
12.765688433465597,15,60,0,1,0,233.88,5.45480816330747
12.765688433465597,15,60,0,1,0,391.36,5.969627852498808
12.765688433465597,15,60,0,0,0,62.86,4.140910031369422
12.765688433465597,15,60,0,0,0,78.74,4.366151285515591
12.765688433465597,15,65,1,1,0,869.92,6.76840125339761
12.765688433465597,15,65,1,0,0,217.75,5.383347615732612
12.765688433465597,15,65,0,1,0,629.16,6.444385596372442
12.765688433465597,15,65,0,0,0,169.16,5.130845012604288
12.765688433465597,20,20,1,1,0,40.52,3.7017956793804827
12.765688433465597,20,20,1,1,0,53.77,3.9847156908215866
12.765688433465597,20,20,1,1,0,65.84,4.187227556368814
12.765688433465597,20,20,1,1,0,75.87,4.329021349349984
12.765688433465597,20,20,1,0,0,12.37,2.5152741864043966
12.765688433465597,20,20,1,0,0,14.74,2.6905648867611904
12.765688433465597,20,20,1,0,0,39.54,3.6773128177424708
12.765688433465597,20,20,1,0,0,43.45,3.7716108517114013
12.765688433465597,20,20,0,1,0,30.98,3.4333418349887226
12.765688433465597,20,20,0,1,0,41.01,3.713815939403968
12.765688433465597,20,20,0,1,0,44.81,3.802431328798052
12.765688433465597,20,20,0,1,0,52.56,3.961955374176355
12.765688433465597,20,20,0,0,0,11.09,2.4060438013622756
12.765688433465597,20,20,0,0,0,11.77,2.4655539212721855
12.765688433465597,20,20,0,0,0,28.79,3.3600281046240843
12.765688433465597,20,20,0,0,0,35.45,3.5681232529781366
12.765688433465597,20,30,1,1,0,41.41,3.723522397557476
12.765688433465597,20,30,1,1,0,57.6,4.053522567701846
12.765688433465597,20,30,1,1,0,81.12,4.395929539842873
12.765688433465597,20,30,1,1,0,84.35,4.434974808991977
12.765688433465597,20,30,1,0,0,13.82,2.626116818339524
12.765688433465597,20,30,1,0,0,14.86,2.698673039289613
12.765688433465597,20,30,1,0,0,42.73,3.7549012496559335
12.765688433465597,20,30,1,0,0,48.47,3.8809450498572846
12.765688433465597,20,30,0,1,0,32.98,3.4959013171314526
12.765688433465597,20,30,0,1,0,42.28,3.7443141610020367
12.765688433465597,20,30,0,1,0,72.92,4.289362949810462
12.765688433465597,20,30,0,1,0,73.13,4.2922386792828595
12.765688433465597,20,30,0,0,0,11.56,2.4475508632442313
12.765688433465597,20,30,0,0,0,12.56,2.5305171610400525
12.765688433465597,20,30,0,0,0,33.37,3.5076572927632825
12.765688433465597,20,30,0,0,0,45.28,3.8128654338949275
12.765688433465597,20,40,1,1,0,72.04,4.277221520307755
12.765688433465597,20,40,1,1,0,122.7,4.809742351716865
12.765688433465597,20,40,1,1,0,167.51,5.1210430509755955
12.765688433465597,20,40,1,1,0,169.36,5.13202662682661
12.765688433465597,20,40,1,0,0,19.86,2.9887076586170265
12.765688433465597,20,40,1,0,0,23.25,3.1463051320333655
12.765688433465597,20,40,1,0,0,68.33,4.224348908792687
12.765688433465597,20,40,1,0,0,74.53,4.311201728893603
12.765688433465597,20,40,0,1,0,56.07,4.026600910135581
12.765688433465597,20,40,0,1,0,89.41,4.493232532747227
12.765688433465597,20,40,0,1,0,147.19,4.991724269204496
12.765688433465597,20,40,0,1,0,149.91,5.010035114024223
12.765688433465597,20,40,0,0,0,16.99,2.8326249356838407
12.765688433465597,20,40,0,0,0,20.0,2.995732273553991
12.765688433465597,20,40,0,0,0,56.9,4.041295341132285
12.765688433465597,20,40,0,0,0,71.56,4.270536258640519
12.765688433465597,20,45,1,1,0,115.33,4.747797584237848
12.765688433465597,20,45,1,1,0,196.5,5.280662431309316
12.765688433465597,20,45,1,1,0,247.28,5.5105212978238605
12.765688433465597,20,45,1,1,0,249.31,5.518697102039515
12.765688433465597,20,45,1,0,0,29.86,3.3965197921110444
12.765688433465597,20,45,1,0,0,35.37,3.5658640032173894
12.765688433465597,20,45,1,0,0,94.84,4.552191261197205
12.765688433465597,20,45,1,0,0,107.43,4.676839472678451
12.765688433465597,20,45,0,1,0,85.76,4.451552697322492
12.765688433465597,20,45,0,1,0,138.8,4.933034048072704
12.765688433465597,20,45,0,1,0,213.69,5.364526366658372
12.765688433465597,20,45,0,1,0,231.71,5.445486589764657
12.765688433465597,20,45,0,0,0,23.58,3.160398895109225
12.765688433465597,20,45,0,0,0,28.12,3.336481066942464
12.765688433465597,20,45,0,0,0,86.61,4.461415282342953
12.765688433465597,20,45,0,0,0,98.29,4.587922292578538
12.765688433465597,20,50,1,1,0,172.16,5.14842427697342
12.765688433465597,20,50,1,1,0,274.26,5.614076561571708
12.765688433465597,20,50,1,1,0,346.23,5.847103294100423
12.765688433465597,20,50,1,1,0,389.39,5.964581412074193
12.765688433465597,20,50,1,0,0,44.98,3.8062179465311696
12.765688433465597,20,50,1,0,0,52.66,3.9638561540681634
12.765688433465597,20,50,1,0,0,139.4,4.937347498326424
12.765688433465597,20,50,1,0,0,180.78,5.1972808223702645
12.765688433465597,20,50,0,1,0,120.89,4.794881041213901
12.765688433465597,20,50,0,1,0,199.0,5.293304824724492
12.765688433465597,20,50,0,1,0,277.22,5.624811414785207
12.765688433465597,20,50,0,1,0,319.46,5.76663207036181
12.765688433465597,20,50,0,0,0,35.32,3.564449375735759
12.765688433465597,20,50,0,0,0,41.29,3.720620339897999
12.765688433465597,20,50,0,0,0,128.2,4.853591544486569
12.765688433465597,20,50,0,0,0,146.05,4.9839490288337505
12.765688433465597,20,60,1,1,0,442.98,6.093524622299129
12.765688433465597,20,60,1,1,0,684.05,6.528031014366123
12.765688433465597,20,60,1,0,0,120.65,4.792893792071041
12.765688433465597,20,60,1,0,0,166.19,5.113131712139432
12.765688433465597,20,60,0,1,0,309.57,5.735184237795733
12.765688433465597,20,60,0,1,0,491.37,6.197197408162398
12.765688433465597,20,60,0,0,0,85.98,4.454114711068136
